state,year,date,age,ethnicity,population
W.P. Putrajaya,2017,2017-01-01,20-24,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,20-24,Other Non-Citizen,0.4
W.P. Putrajaya,2017,2017-01-01,25-29,Bumi Malay,3.9
W.P. Putrajaya,2017,2017-01-01,25-29,Bumi Other,0.1
W.P. Putrajaya,2017,2017-01-01,25-29,Chinese,0
W.P. Putrajaya,2017,2017-01-01,25-29,Indian,0.1
W.P. Putrajaya,2017,2017-01-01,25-29,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,25-29,Other Non-Citizen,0.7
W.P. Putrajaya,2017,2017-01-01,30-34,Bumi Malay,10.3
W.P. Putrajaya,2017,2017-01-01,30-34,Bumi Other,0.2
W.P. Putrajaya,2017,2017-01-01,30-34,Chinese,0
W.P. Putrajaya,2017,2017-01-01,30-34,Indian,0.2
W.P. Putrajaya,2017,2017-01-01,30-34,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,30-34,Other Non-Citizen,0.6
W.P. Putrajaya,2017,2017-01-01,35-39,Bumi Malay,10.1
W.P. Putrajaya,2017,2017-01-01,35-39,Bumi Other,0.2
W.P. Putrajaya,2017,2017-01-01,35-39,Chinese,0.1
W.P. Putrajaya,2017,2017-01-01,35-39,Indian,0.1
W.P. Putrajaya,2017,2017-01-01,35-39,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,35-39,Other Non-Citizen,0.5
W.P. Putrajaya,2017,2017-01-01,40-44,Bumi Malay,4.4
W.P. Putrajaya,2017,2017-01-01,40-44,Bumi Other,0
W.P. Putrajaya,2017,2017-01-01,40-44,Chinese,0
W.P. Putrajaya,2017,2017-01-01,40-44,Indian,0.1
W.P. Putrajaya,2017,2017-01-01,40-44,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,40-44,Other Non-Citizen,0.4
W.P. Putrajaya,2017,2017-01-01,45-49,Bumi Malay,3.1
W.P. Putrajaya,2017,2017-01-01,45-49,Bumi Other,0
W.P. Putrajaya,2017,2017-01-01,45-49,Chinese,0
W.P. Putrajaya,2017,2017-01-01,45-49,Indian,0.1
W.P. Putrajaya,2017,2017-01-01,45-49,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,45-49,Other Non-Citizen,0.2
W.P. Putrajaya,2017,2017-01-01,50-54,Bumi Malay,2.9
W.P. Putrajaya,2017,2017-01-01,50-54,Bumi Other,0
W.P. Putrajaya,2017,2017-01-01,50-54,Chinese,0
W.P. Putrajaya,2017,2017-01-01,50-54,Indian,0
W.P. Putrajaya,2017,2017-01-01,50-54,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,50-54,Other Non-Citizen,0.1
W.P. Putrajaya,2017,2017-01-01,55-59,Bumi Malay,2.9
W.P. Putrajaya,2017,2017-01-01,55-59,Bumi Other,0
W.P. Putrajaya,2017,2017-01-01,55-59,Chinese,0
W.P. Putrajaya,2017,2017-01-01,55-59,Indian,0.1
W.P. Putrajaya,2017,2017-01-01,55-59,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,55-59,Other Non-Citizen,0
W.P. Putrajaya,2017,2017-01-01,60-64,Bumi Malay,1.6
W.P. Putrajaya,2017,2017-01-01,60-64,Bumi Other,0
W.P. Putrajaya,2017,2017-01-01,60-64,Chinese,0
W.P. Putrajaya,2017,2017-01-01,60-64,Indian,0
W.P. Putrajaya,2017,2017-01-01,60-64,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,60-64,Other Non-Citizen,0
W.P. Putrajaya,2017,2017-01-01,65-69,Bumi Malay,0.5
W.P. Putrajaya,2017,2017-01-01,65-69,Bumi Other,0
W.P. Putrajaya,2017,2017-01-01,65-69,Chinese,0
W.P. Putrajaya,2017,2017-01-01,65-69,Indian,0
W.P. Putrajaya,2017,2017-01-01,65-69,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,65-69,Other Non-Citizen,0
W.P. Putrajaya,2017,2017-01-01,70-74,Bumi Malay,0.2
W.P. Putrajaya,2017,2017-01-01,70-74,Bumi Other,0
W.P. Putrajaya,2017,2017-01-01,70-74,Chinese,0
W.P. Putrajaya,2017,2017-01-01,70-74,Indian,0
W.P. Putrajaya,2017,2017-01-01,70-74,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,70-74,Other Non-Citizen,0
W.P. Putrajaya,2017,2017-01-01,75-79,Bumi Malay,0
W.P. Putrajaya,2017,2017-01-01,75-79,Bumi Other,0
W.P. Putrajaya,2017,2017-01-01,75-79,Chinese,0
W.P. Putrajaya,2017,2017-01-01,75-79,Indian,0
W.P. Putrajaya,2017,2017-01-01,75-79,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,75-79,Other Non-Citizen,0
W.P. Putrajaya,2017,2017-01-01,80-84,Bumi Malay,0
W.P. Putrajaya,2017,2017-01-01,80-84,Bumi Other,0
W.P. Putrajaya,2017,2017-01-01,80-84,Chinese,0
W.P. Putrajaya,2017,2017-01-01,80-84,Indian,0
W.P. Putrajaya,2017,2017-01-01,80-84,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,80-84,Other Non-Citizen,0
W.P. Putrajaya,2017,2017-01-01,85 and above,Bumi Malay,0.1
W.P. Putrajaya,2017,2017-01-01,85 and above,Bumi Other,0
W.P. Putrajaya,2017,2017-01-01,85 and above,Chinese,0
W.P. Putrajaya,2017,2017-01-01,85 and above,Indian,0
W.P. Putrajaya,2017,2017-01-01,85 and above,Other Citizen,0
W.P. Putrajaya,2017,2017-01-01,85 and above,Other Non-Citizen,0
W.P. Putrajaya,2018,2018-01-01,0-4,Bumi Malay,12.8
W.P. Putrajaya,2018,2018-01-01,0-4,Bumi Other,0.8
W.P. Putrajaya,2018,2018-01-01,0-4,Chinese,0.1
W.P. Putrajaya,2018,2018-01-01,0-4,Indian,0.2
W.P. Putrajaya,2018,2018-01-01,0-4,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,0-4,Other Non-Citizen,0.1
W.P. Putrajaya,2018,2018-01-01,15-19,Bumi Malay,6.1
W.P. Putrajaya,2018,2018-01-01,15-19,Bumi Other,0
W.P. Putrajaya,2018,2018-01-01,15-19,Chinese,0
W.P. Putrajaya,2018,2018-01-01,15-19,Indian,0.1
W.P. Putrajaya,2018,2018-01-01,15-19,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,15-19,Other Non-Citizen,0.1
W.P. Putrajaya,2018,2018-01-01,20-24,Bumi Malay,6.7
W.P. Putrajaya,2018,2018-01-01,20-24,Bumi Other,0
W.P. Putrajaya,2018,2018-01-01,20-24,Chinese,0
W.P. Putrajaya,2018,2018-01-01,20-24,Indian,0.2
W.P. Putrajaya,2018,2018-01-01,20-24,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,20-24,Other Non-Citizen,0.4
W.P. Putrajaya,2018,2018-01-01,25-29,Bumi Malay,3.6
W.P. Putrajaya,2018,2018-01-01,25-29,Bumi Other,0.1
W.P. Putrajaya,2018,2018-01-01,25-29,Chinese,0.1
W.P. Putrajaya,2018,2018-01-01,25-29,Indian,0.1
W.P. Putrajaya,2018,2018-01-01,25-29,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,25-29,Other Non-Citizen,0.7
W.P. Putrajaya,2018,2018-01-01,30-34,Bumi Malay,8.7
W.P. Putrajaya,2018,2018-01-01,30-34,Bumi Other,0.2
W.P. Putrajaya,2018,2018-01-01,30-34,Chinese,0.5
W.P. Putrajaya,2018,2018-01-01,30-34,Indian,0.1
W.P. Putrajaya,2018,2018-01-01,30-34,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,30-34,Other Non-Citizen,0.6
W.P. Putrajaya,2018,2018-01-01,35-39,Bumi Malay,12.4
W.P. Putrajaya,2018,2018-01-01,35-39,Bumi Other,0.2
W.P. Putrajaya,2018,2018-01-01,35-39,Chinese,0.1
W.P. Putrajaya,2018,2018-01-01,35-39,Indian,0.2
W.P. Putrajaya,2018,2018-01-01,35-39,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,35-39,Other Non-Citizen,0.5
W.P. Putrajaya,2018,2018-01-01,40-44,Bumi Malay,5.4
W.P. Putrajaya,2018,2018-01-01,40-44,Bumi Other,0
W.P. Putrajaya,2018,2018-01-01,40-44,Chinese,0
W.P. Putrajaya,2018,2018-01-01,40-44,Indian,0.1
W.P. Putrajaya,2018,2018-01-01,40-44,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,40-44,Other Non-Citizen,0.4
W.P. Putrajaya,2018,2018-01-01,45-49,Bumi Malay,3.4
W.P. Putrajaya,2018,2018-01-01,45-49,Bumi Other,0
W.P. Putrajaya,2018,2018-01-01,45-49,Chinese,0
W.P. Putrajaya,2018,2018-01-01,45-49,Indian,0.1
W.P. Putrajaya,2018,2018-01-01,45-49,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,45-49,Other Non-Citizen,0.2
W.P. Putrajaya,2018,2018-01-01,50-54,Bumi Malay,3.2
W.P. Putrajaya,2018,2018-01-01,50-54,Bumi Other,0
W.P. Putrajaya,2018,2018-01-01,50-54,Chinese,0.1
W.P. Putrajaya,2018,2018-01-01,50-54,Indian,0.1
W.P. Putrajaya,2018,2018-01-01,50-54,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,50-54,Other Non-Citizen,0.1
W.P. Putrajaya,2018,2018-01-01,55-59,Bumi Malay,3.1
W.P. Putrajaya,2018,2018-01-01,55-59,Bumi Other,0
W.P. Putrajaya,2018,2018-01-01,55-59,Chinese,0
W.P. Putrajaya,2018,2018-01-01,55-59,Indian,0.1
W.P. Putrajaya,2018,2018-01-01,55-59,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,55-59,Other Non-Citizen,0
W.P. Putrajaya,2018,2018-01-01,60-64,Bumi Malay,2
W.P. Putrajaya,2018,2018-01-01,60-64,Bumi Other,0.1
W.P. Putrajaya,2018,2018-01-01,60-64,Chinese,0.1
W.P. Putrajaya,2018,2018-01-01,60-64,Indian,0.1
W.P. Putrajaya,2018,2018-01-01,60-64,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,60-64,Other Non-Citizen,0
W.P. Putrajaya,2018,2018-01-01,65-69,Bumi Malay,0.7
W.P. Putrajaya,2018,2018-01-01,65-69,Bumi Other,0
W.P. Putrajaya,2018,2018-01-01,65-69,Chinese,0.2
W.P. Putrajaya,2018,2018-01-01,65-69,Indian,0
W.P. Putrajaya,2018,2018-01-01,65-69,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,65-69,Other Non-Citizen,0
W.P. Putrajaya,2018,2018-01-01,70-74,Bumi Malay,0.2
W.P. Putrajaya,2018,2018-01-01,70-74,Bumi Other,0
W.P. Putrajaya,2018,2018-01-01,70-74,Chinese,0
W.P. Putrajaya,2018,2018-01-01,70-74,Indian,0
W.P. Putrajaya,2018,2018-01-01,70-74,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,70-74,Other Non-Citizen,0
W.P. Putrajaya,2018,2018-01-01,75-79,Bumi Malay,0
W.P. Putrajaya,2018,2018-01-01,75-79,Bumi Other,0
W.P. Putrajaya,2018,2018-01-01,75-79,Chinese,0
W.P. Putrajaya,2018,2018-01-01,75-79,Indian,0
W.P. Putrajaya,2018,2018-01-01,75-79,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,75-79,Other Non-Citizen,0
W.P. Putrajaya,2018,2018-01-01,80-84,Bumi Malay,0
W.P. Putrajaya,2018,2018-01-01,80-84,Bumi Other,0
W.P. Putrajaya,2018,2018-01-01,80-84,Chinese,0
W.P. Putrajaya,2018,2018-01-01,80-84,Indian,0
W.P. Putrajaya,2018,2018-01-01,80-84,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,80-84,Other Non-Citizen,0
W.P. Putrajaya,2018,2018-01-01,85 and above,Bumi Malay,0.1
W.P. Putrajaya,2018,2018-01-01,85 and above,Bumi Other,0
W.P. Putrajaya,2018,2018-01-01,85 and above,Chinese,0
W.P. Putrajaya,2018,2018-01-01,85 and above,Indian,0
W.P. Putrajaya,2018,2018-01-01,85 and above,Other Citizen,0
W.P. Putrajaya,2018,2018-01-01,85 and above,Other Non-Citizen,0
W.P. Putrajaya,2019,2019-01-01,0-4,Bumi Malay,11.7
W.P. Putrajaya,2019,2019-01-01,0-4,Bumi Other,1
W.P. Putrajaya,2019,2019-01-01,0-4,Chinese,0.2
W.P. Putrajaya,2019,2019-01-01,0-4,Indian,0.2
W.P. Putrajaya,2019,2019-01-01,0-4,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,0-4,Other Non-Citizen,0.1
W.P. Putrajaya,2019,2019-01-01,15-19,Bumi Malay,6.6
W.P. Putrajaya,2019,2019-01-01,15-19,Bumi Other,0
W.P. Putrajaya,2019,2019-01-01,15-19,Chinese,0
W.P. Putrajaya,2019,2019-01-01,15-19,Indian,0.1
W.P. Putrajaya,2019,2019-01-01,15-19,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,15-19,Other Non-Citizen,0.1
W.P. Putrajaya,2019,2019-01-01,20-24,Bumi Malay,8.1
W.P. Putrajaya,2019,2019-01-01,20-24,Bumi Other,0
W.P. Putrajaya,2019,2019-01-01,20-24,Chinese,0
W.P. Putrajaya,2019,2019-01-01,20-24,Indian,0.2
W.P. Putrajaya,2019,2019-01-01,20-24,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,20-24,Other Non-Citizen,0.4
W.P. Putrajaya,2019,2019-01-01,25-29,Bumi Malay,3.7
W.P. Putrajaya,2019,2019-01-01,25-29,Bumi Other,0.1
W.P. Putrajaya,2019,2019-01-01,25-29,Chinese,0.1
W.P. Putrajaya,2019,2019-01-01,25-29,Indian,0.1
W.P. Putrajaya,2019,2019-01-01,25-29,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,25-29,Other Non-Citizen,0.7
W.P. Putrajaya,2019,2019-01-01,30-34,Bumi Malay,7
W.P. Putrajaya,2019,2019-01-01,30-34,Bumi Other,0.2
W.P. Putrajaya,2019,2019-01-01,30-34,Chinese,0.8
W.P. Putrajaya,2019,2019-01-01,30-34,Indian,0.1
W.P. Putrajaya,2019,2019-01-01,30-34,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,30-34,Other Non-Citizen,0.6
W.P. Putrajaya,2019,2019-01-01,35-39,Bumi Malay,13.7
W.P. Putrajaya,2019,2019-01-01,35-39,Bumi Other,0.2
W.P. Putrajaya,2019,2019-01-01,35-39,Chinese,0.3
W.P. Putrajaya,2019,2019-01-01,35-39,Indian,0.2
W.P. Putrajaya,2019,2019-01-01,35-39,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,35-39,Other Non-Citizen,0.5
W.P. Putrajaya,2019,2019-01-01,40-44,Bumi Malay,6.8
W.P. Putrajaya,2019,2019-01-01,40-44,Bumi Other,0
W.P. Putrajaya,2019,2019-01-01,40-44,Chinese,0
W.P. Putrajaya,2019,2019-01-01,40-44,Indian,0.1
W.P. Putrajaya,2019,2019-01-01,40-44,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,40-44,Other Non-Citizen,0.4
W.P. Putrajaya,2019,2019-01-01,45-49,Bumi Malay,3.7
W.P. Putrajaya,2019,2019-01-01,45-49,Bumi Other,0
W.P. Putrajaya,2019,2019-01-01,45-49,Chinese,0
W.P. Putrajaya,2019,2019-01-01,45-49,Indian,0.1
W.P. Putrajaya,2019,2019-01-01,45-49,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,45-49,Other Non-Citizen,0.2
W.P. Putrajaya,2019,2019-01-01,50-54,Bumi Malay,3.4
W.P. Putrajaya,2019,2019-01-01,50-54,Bumi Other,0
W.P. Putrajaya,2019,2019-01-01,50-54,Chinese,0.1
W.P. Putrajaya,2019,2019-01-01,50-54,Indian,0.2
W.P. Putrajaya,2019,2019-01-01,50-54,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,50-54,Other Non-Citizen,0.1
W.P. Putrajaya,2019,2019-01-01,55-59,Bumi Malay,3.4
W.P. Putrajaya,2019,2019-01-01,55-59,Bumi Other,0
W.P. Putrajaya,2019,2019-01-01,55-59,Chinese,0.1
W.P. Putrajaya,2019,2019-01-01,55-59,Indian,0.1
W.P. Putrajaya,2019,2019-01-01,55-59,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,55-59,Other Non-Citizen,0
W.P. Putrajaya,2019,2019-01-01,60-64,Bumi Malay,2.4
W.P. Putrajaya,2019,2019-01-01,60-64,Bumi Other,0.1
W.P. Putrajaya,2019,2019-01-01,60-64,Chinese,0
W.P. Putrajaya,2019,2019-01-01,60-64,Indian,0.1
W.P. Putrajaya,2019,2019-01-01,60-64,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,60-64,Other Non-Citizen,0
W.P. Putrajaya,2019,2019-01-01,65-69,Bumi Malay,0.8
W.P. Putrajaya,2019,2019-01-01,65-69,Bumi Other,0
W.P. Putrajaya,2019,2019-01-01,65-69,Chinese,0.2
W.P. Putrajaya,2019,2019-01-01,65-69,Indian,0
W.P. Putrajaya,2019,2019-01-01,65-69,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,65-69,Other Non-Citizen,0
W.P. Putrajaya,2019,2019-01-01,70-74,Bumi Malay,0.2
W.P. Putrajaya,2019,2019-01-01,70-74,Bumi Other,0
W.P. Putrajaya,2019,2019-01-01,70-74,Chinese,0.1
W.P. Putrajaya,2019,2019-01-01,70-74,Indian,0
W.P. Putrajaya,2019,2019-01-01,70-74,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,70-74,Other Non-Citizen,0
W.P. Putrajaya,2019,2019-01-01,75-79,Bumi Malay,0
W.P. Putrajaya,2019,2019-01-01,75-79,Bumi Other,0
W.P. Putrajaya,2019,2019-01-01,75-79,Chinese,0
W.P. Putrajaya,2019,2019-01-01,75-79,Indian,0
W.P. Putrajaya,2019,2019-01-01,75-79,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,75-79,Other Non-Citizen,0
W.P. Putrajaya,2019,2019-01-01,80-84,Bumi Malay,0
W.P. Putrajaya,2019,2019-01-01,80-84,Bumi Other,0
W.P. Putrajaya,2019,2019-01-01,80-84,Chinese,0
W.P. Putrajaya,2019,2019-01-01,80-84,Indian,0
W.P. Putrajaya,2019,2019-01-01,80-84,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,80-84,Other Non-Citizen,0
W.P. Putrajaya,2019,2019-01-01,85 and above,Bumi Malay,0.2
W.P. Putrajaya,2019,2019-01-01,85 and above,Bumi Other,0
W.P. Putrajaya,2019,2019-01-01,85 and above,Chinese,0
W.P. Putrajaya,2019,2019-01-01,85 and above,Indian,0
W.P. Putrajaya,2019,2019-01-01,85 and above,Other Citizen,0
W.P. Putrajaya,2019,2019-01-01,85 and above,Other Non-Citizen,0
W.P. Putrajaya,2020,2020-01-01,0-4,Bumi Malay,12.4
W.P. Putrajaya,2020,2020-01-01,0-4,Bumi Other,0.2
W.P. Putrajaya,2020,2020-01-01,0-4,Chinese,0
W.P. Putrajaya,2020,2020-01-01,0-4,Indian,0.1
W.P. Putrajaya,2020,2020-01-01,0-4,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,0-4,Other Non-Citizen,0
W.P. Putrajaya,2020,2020-01-01,15-19,Bumi Malay,5.6
W.P. Putrajaya,2020,2020-01-01,15-19,Bumi Other,0.1
W.P. Putrajaya,2020,2020-01-01,15-19,Chinese,0.1
W.P. Putrajaya,2020,2020-01-01,15-19,Indian,0.1
W.P. Putrajaya,2020,2020-01-01,15-19,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,15-19,Other Non-Citizen,0.1
W.P. Putrajaya,2020,2020-01-01,20-24,Bumi Malay,3.7
W.P. Putrajaya,2020,2020-01-01,20-24,Bumi Other,0.1
W.P. Putrajaya,2020,2020-01-01,20-24,Chinese,0.1
W.P. Putrajaya,2020,2020-01-01,20-24,Indian,0.1
W.P. Putrajaya,2020,2020-01-01,20-24,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,20-24,Other Non-Citizen,0.2
W.P. Putrajaya,2020,2020-01-01,25-29,Bumi Malay,5.6
W.P. Putrajaya,2020,2020-01-01,25-29,Bumi Other,0.2
W.P. Putrajaya,2020,2020-01-01,25-29,Chinese,0
W.P. Putrajaya,2020,2020-01-01,25-29,Indian,0.1
W.P. Putrajaya,2020,2020-01-01,25-29,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,25-29,Other Non-Citizen,0.4
W.P. Putrajaya,2020,2020-01-01,30-34,Bumi Malay,10.4
W.P. Putrajaya,2020,2020-01-01,30-34,Bumi Other,0.3
W.P. Putrajaya,2020,2020-01-01,30-34,Chinese,0.1
W.P. Putrajaya,2020,2020-01-01,30-34,Indian,0.1
W.P. Putrajaya,2020,2020-01-01,30-34,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,30-34,Other Non-Citizen,0.4
W.P. Putrajaya,2020,2020-01-01,35-39,Bumi Malay,16.2
W.P. Putrajaya,2020,2020-01-01,35-39,Bumi Other,0.4
W.P. Putrajaya,2020,2020-01-01,35-39,Chinese,0.1
W.P. Putrajaya,2020,2020-01-01,35-39,Indian,0.3
W.P. Putrajaya,2020,2020-01-01,35-39,Other Citizen,0.1
W.P. Putrajaya,2020,2020-01-01,35-39,Other Non-Citizen,0.5
W.P. Putrajaya,2020,2020-01-01,40-44,Bumi Malay,8.6
W.P. Putrajaya,2020,2020-01-01,40-44,Bumi Other,0.2
W.P. Putrajaya,2020,2020-01-01,40-44,Chinese,0.1
W.P. Putrajaya,2020,2020-01-01,40-44,Indian,0.1
W.P. Putrajaya,2020,2020-01-01,40-44,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,40-44,Other Non-Citizen,0.4
W.P. Putrajaya,2020,2020-01-01,45-49,Bumi Malay,4.1
W.P. Putrajaya,2020,2020-01-01,45-49,Bumi Other,0.1
W.P. Putrajaya,2020,2020-01-01,45-49,Chinese,0
W.P. Putrajaya,2020,2020-01-01,45-49,Indian,0.1
W.P. Putrajaya,2020,2020-01-01,45-49,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,45-49,Other Non-Citizen,0.3
W.P. Putrajaya,2020,2020-01-01,50-54,Bumi Malay,2.7
W.P. Putrajaya,2020,2020-01-01,50-54,Bumi Other,0.1
W.P. Putrajaya,2020,2020-01-01,50-54,Chinese,0
W.P. Putrajaya,2020,2020-01-01,50-54,Indian,0
W.P. Putrajaya,2020,2020-01-01,50-54,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,50-54,Other Non-Citizen,0.1
W.P. Putrajaya,2020,2020-01-01,55-59,Bumi Malay,2.1
W.P. Putrajaya,2020,2020-01-01,55-59,Bumi Other,0
W.P. Putrajaya,2020,2020-01-01,55-59,Chinese,0
W.P. Putrajaya,2020,2020-01-01,55-59,Indian,0
W.P. Putrajaya,2020,2020-01-01,55-59,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,55-59,Other Non-Citizen,0
W.P. Putrajaya,2020,2020-01-01,60-64,Bumi Malay,1.3
W.P. Putrajaya,2020,2020-01-01,60-64,Bumi Other,0
W.P. Putrajaya,2020,2020-01-01,60-64,Chinese,0
W.P. Putrajaya,2020,2020-01-01,60-64,Indian,0
W.P. Putrajaya,2020,2020-01-01,60-64,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,60-64,Other Non-Citizen,0
W.P. Putrajaya,2020,2020-01-01,65-69,Bumi Malay,0.7
W.P. Putrajaya,2020,2020-01-01,65-69,Bumi Other,0
W.P. Putrajaya,2020,2020-01-01,65-69,Chinese,0
W.P. Putrajaya,2020,2020-01-01,65-69,Indian,0
W.P. Putrajaya,2020,2020-01-01,65-69,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,65-69,Other Non-Citizen,0
W.P. Putrajaya,2020,2020-01-01,70-74,Bumi Malay,0.4
W.P. Putrajaya,2020,2020-01-01,70-74,Bumi Other,0
W.P. Putrajaya,2020,2020-01-01,70-74,Chinese,0
W.P. Putrajaya,2020,2020-01-01,70-74,Indian,0
W.P. Putrajaya,2020,2020-01-01,70-74,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,70-74,Other Non-Citizen,0
W.P. Putrajaya,2020,2020-01-01,75-79,Bumi Malay,0.2
W.P. Putrajaya,2020,2020-01-01,75-79,Bumi Other,0
W.P. Putrajaya,2020,2020-01-01,75-79,Chinese,0
W.P. Putrajaya,2020,2020-01-01,75-79,Indian,0
W.P. Putrajaya,2020,2020-01-01,75-79,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,75-79,Other Non-Citizen,0
W.P. Putrajaya,2020,2020-01-01,80-84,Bumi Malay,0.1
W.P. Putrajaya,2020,2020-01-01,80-84,Bumi Other,0
W.P. Putrajaya,2020,2020-01-01,80-84,Chinese,0
W.P. Putrajaya,2020,2020-01-01,80-84,Indian,0
W.P. Putrajaya,2020,2020-01-01,80-84,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,80-84,Other Non-Citizen,0
W.P. Putrajaya,2020,2020-01-01,85 and above,Bumi Malay,0.1
W.P. Putrajaya,2020,2020-01-01,85 and above,Bumi Other,0
W.P. Putrajaya,2020,2020-01-01,85 and above,Chinese,0
W.P. Putrajaya,2020,2020-01-01,85 and above,Indian,0
W.P. Putrajaya,2020,2020-01-01,85 and above,Other Citizen,0
W.P. Putrajaya,2020,2020-01-01,85 and above,Other Non-Citizen,0
W.P. Putrajaya,2021,2021-01-01,0-4,Bumi Malay,11.9
W.P. Putrajaya,2021,2021-01-01,0-4,Bumi Other,0.2
W.P. Putrajaya,2021,2021-01-01,0-4,Chinese,0
W.P. Putrajaya,2021,2021-01-01,0-4,Indian,0.1
W.P. Putrajaya,2021,2021-01-01,0-4,Other Citizen,0
W.P. Putrajaya,2021,2021-01-01,0-4,Other Non-Citizen,0.1
W.P. Putrajaya,2021,2021-01-01,15-19,Bumi Malay,6.7
W.P. Putrajaya,2021,2021-01-01,15-19,Bumi Other,0.1
W.P. Putrajaya,2021,2021-01-01,15-19,Chinese,0
W.P. Putrajaya,2021,2021-01-01,15-19,Indian,0
W.P. Putrajaya,2021,2021-01-01,15-19,Other Citizen,0
W.P. Putrajaya,2021,2021-01-01,15-19,Other Non-Citizen,0.1
W.P. Putrajaya,2021,2021-01-01,20-24,Bumi Malay,3.6
W.P. Putrajaya,2021,2021-01-01,20-24,Bumi Other,0.1
W.P. Putrajaya,2021,2021-01-01,20-24,Chinese,0.1
W.P. Putrajaya,2021,2021-01-01,20-24,Indian,0.1
W.P. Putrajaya,2021,2021-01-01,20-24,Other Citizen,0
W.P. Putrajaya,2021,2021-01-01,20-24,Other Non-Citizen,0.3
W.P. Putrajaya,2021,2021-01-01,25-29,Bumi Malay,5.5
W.P. Putrajaya,2021,2021-01-01,25-29,Bumi Other,0.2
W.P. Putrajaya,2021,2021-01-01,25-29,Chinese,0
W.P. Putrajaya,2021,2021-01-01,25-29,Indian,0.1
W.P. Putrajaya,2021,2021-01-01,25-29,Other Citizen,0
W.P. Putrajaya,2021,2021-01-01,25-29,Other Non-Citizen,0.5
W.P. Putrajaya,2021,2021-01-01,30-34,Bumi Malay,9
W.P. Putrajaya,2021,2021-01-01,30-34,Bumi Other,0.3
W.P. Putrajaya,2021,2021-01-01,30-34,Chinese,0.1
W.P. Putrajaya,2021,2021-01-01,30-34,Indian,0.1
W.P. Putrajaya,2021,2021-01-01,30-34,Other Citizen,0
W.P. Putrajaya,2021,2021-01-01,30-34,Other Non-Citizen,0.6
W.P. Putrajaya,2021,2021-01-01,35-39,Bumi Malay,16.7
W.P. Putrajaya,2021,2021-01-01,35-39,Bumi Other,0.4
W.P. Putrajaya,2021,2021-01-01,35-39,Chinese,0.1
